attom_id,fips,apn,address,postal1,state,latitude,longitude,property_type,year_built,beds,baths,sqft,lot_size,sale_amount,sale_date,sale_type,price_per_sqft,area_code,area_title
7389629,45045,0242.02-06-001.02,"6 TALL OAKS DR, GREENVILLE, SC 29611",29611,SC,34.818211,-82.456207,SFR,2005.0,3.0,2.0,1264.0,0.2800046,243000.0,2024-04-18,Resale,192.25,24860,"Greenville-Anderson-Greer, SC"
7389677,45045,0575.07-01-018.00,"600 WILD HORSE CREEK DR, SIMPSONVILLE, SC 29680",29680,SC,34.704910,-82.292551,SFR,1994.0,3.0,3.0,1987.0,,395000.0,2025-07-17,Resale,198.79,24860,"Greenville-Anderson-Greer, SC"
7389704,45045,0546.06-01-007.00,"103 BRAXTON PL, MAULDIN, SC 29662",29662,SC,34.796093,-82.286947,SFR,1999.0,3.0,4.0,1824.0,,240000.0,2023-10-19,Resale,131.58,24860,"Greenville-Anderson-Greer, SC"
7389720,45045,M006.02-01-171.00,"15 W GOLDEN STRIP DR, MAULDIN, SC 29662",29662,SC,34.767520,-82.302662,SFR,1970.0,4.0,2.0,1794.0,0.862,315000.0,2024-03-15,Resale,175.59,24860,"Greenville-Anderson-Greer, SC"
7389731,45045,0476.00-01-002.00,"6250 OLD BUNCOMBE RD, GREENVILLE, SC 29609",29609,SC,34.938262,-82.433217,SFR,1962.0,2.0,1.0,1050.0,0.5320018,,2025-11-06,Resale,,24860,"Greenville-Anderson-Greer, SC"
7389738,45045,T018.02-01-177.00,"239 SHEFFIELD RD, GREER, SC 29651",29651,SC,34.950985,-82.257680,SFR,1972.0,4.0,2.0,3116.0,0.467,420000.0,2025-03-28,Resale,134.79,24860,"Greenville-Anderson-Greer, SC"
7389754,45045,0231.00-02-033.02,"107 EARLE DR, GREENVILLE, SC 29611",29611,SC,34.844083,-82.448484,SFR,1956.0,2.0,1.0,864.0,0.2210055,160000.0,2023-07-27,Resale,185.19,24860,"Greenville-Anderson-Greer, SC"
7389759,45045,0319.03-01-073.00,"138 HATTERAS LN, SIMPSONVILLE, SC 29680",29680,SC,34.726749,-82.268824,SFR,1995.0,3.0,2.0,1236.0,,245930.0,2025-02-14,Resale,198.97,24860,"Greenville-Anderson-Greer, SC"
7389772,45045,0308.00-02-011.00,"107 S MAPLE ST, SIMPSONVILLE, SC 29681",29681,SC,34.736244,-82.255991,SFR,1955.0,4.0,2.0,2057.0,0.4100092,500000.0,2024-07-30,Resale,243.07,24860,"Greenville-Anderson-Greer, SC"
7389778,45045,0631.06-01-013.47,"1634 LAKE CUNNINGHAM RD, GREER, SC 29651",29651,SC,34.986435,-82.259252,MOBILE HOME,1983.0,,2.0,960.0,1.1,135000.0,2024-05-01,Resale,140.63,24860,"Greenville-Anderson-Greer, SC"
7389780,45045,0560.07-01-116.00,"109 TURNHOUSE LN, SIMPSONVILLE, SC 29681",29681,SC,34.739160,-82.217403,SFR,2005.0,4.0,5.0,3209.0,0.5940083,865000.0,2024-07-29,Resale,269.55,24860,"Greenville-Anderson-Greer, SC"
7389788,45045,0277.00-02-021.00,"20 LAKE FAIRFIELD DR, GREENVILLE, SC 29615",29615,SC,34.881448,-82.347576,SFR,1972.0,3.0,2.0,1468.0,0.379,460000.0,2024-08-28,Resale,313.35,24860,"Greenville-Anderson-Greer, SC"
7389792,45045,P014.03-01-016.00,"501 EDWARDS RD, GREENVILLE, SC 29615",29615,SC,34.881649,-82.351480,SFR,1981.0,2.0,1.5,960.0,0.011,,2025-02-03,Resale,,24860,"Greenville-Anderson-Greer, SC"
7389793,45045,0276.02-01-023.00,"130 GLENBROOKE WAY, GREENVILLE, SC 29615",29615,SC,34.881413,-82.353387,SFR,1983.0,3.0,2.0,2283.0,0.052,475000.0,2026-04-17,Resale,208.06,24860,"Greenville-Anderson-Greer, SC"
7389799,45045,0538.05-01-093.00,"27 CHOSEN CT, GREER, SC 29650",29650,SC,34.904619,-82.287163,SFR,1992.0,3.0,2.0,1404.0,,300000.0,2025-12-12,Resale,213.68,24860,"Greenville-Anderson-Greer, SC"
7389804,45045,0538.05-01-063.00,"119 OAK DR, GREER, SC 29650",29650,SC,34.905526,-82.285473,SFR,1986.0,3.0,2.0,1498.0,0.2238292,320000.0,2023-07-13,Resale,213.62,24860,"Greenville-Anderson-Greer, SC"
7389818,45045,0562.07-01-006.00,"204 CROSSINGTON WAY, FOUNTAIN INN, SC 29644",29644,SC,34.679149,-82.222595,SFR,2003.0,4.0,2.0,2282.0,0.5,410000.0,2023-06-28,Resale,179.67,24860,"Greenville-Anderson-Greer, SC"
7389830,45045,0538.19-01-116.00,"12 W SHEFFORD ST, GREER, SC 29650",29650,SC,34.893682,-82.287111,SFR,1989.0,3.0,3.0,2023.0,0.3172176,450000.0,2023-07-28,Resale,222.44,24860,"Greenville-Anderson-Greer, SC"
7389832,45045,0538.25-01-021.00,"704 E SILVERLEAF ST, GREER, SC 29650",29650,SC,34.894292,-82.280883,SFR,1989.0,4.0,3.0,2788.0,,550000.0,2025-08-19,Resale,197.27,24860,"Greenville-Anderson-Greer, SC"
7389833,45045,0538.10-01-363.00,"300 LADBROKE RD, GREENVILLE, SC 29615",29615,SC,34.880348,-82.294590,SFR,1972.0,3.0,2.0,1937.0,0.1566804,400000.0,2024-06-18,Resale,206.5,24860,"Greenville-Anderson-Greer, SC"
7389851,45045,0428.00-01-342.00,"5 QUAIL MEADOW LN, GREENVILLE, SC 29617",29617,SC,34.912205,-82.438447,SFR,1999.0,3.0,2.0,1800.0,,425000.0,2023-07-10,Resale,236.11,24860,"Greenville-Anderson-Greer, SC"
7389861,45045,T033.01-02-010.00,"20 BUCKINGHAM WAY, TAYLORS, SC 29687",29687,SC,34.899704,-82.306170,SFR,1986.0,3.0,2.0,1595.0,0.345,324999.0,2026-03-11,Resale,203.76,24860,"Greenville-Anderson-Greer, SC"
7389896,45045,0574.21-01-083.00,"405 GOLDENRAIN WAY, SIMPSONVILLE, SC 29680",29680,SC,34.740571,-82.299560,SFR,1997.0,3.0,2.0,1822.0,,325000.0,2025-07-24,Resale,178.38,24860,"Greenville-Anderson-Greer, SC"
7389908,45045,0257.00-07-024.00,"18 SIMMONS AVE, GREENVILLE, SC 29607",29607,SC,34.839813,-82.355648,SFR,1958.0,3.0,1.0,1014.0,0.228,317500.0,2023-12-19,Resale,313.12,24860,"Greenville-Anderson-Greer, SC"
7389914,45045,M008.05-01-012.00,"219 PINECREST DR, MAULDIN, SC 29662",29662,SC,34.781117,-82.316688,SFR,1985.0,3.0,3.0,1600.0,,500000.0,2023-09-21,Resale,312.5,24860,"Greenville-Anderson-Greer, SC"
7389920,45045,M008.05-01-028.00,"119 WOOD CREEK RD, MAULDIN, SC 29662",29662,SC,34.779596,-82.318431,SFR,1986.0,4.0,3.0,2148.0,0.37,300000.0,2026-05-01,Resale,139.66,24860,"Greenville-Anderson-Greer, SC"
7389921,45045,M008.05-01-009.00,"213 PINECREST DR, MAULDIN, SC 29662",29662,SC,34.780470,-82.316478,SFR,1986.0,4.0,3.0,2214.0,,363000.0,2025-07-10,Resale,163.96,24860,"Greenville-Anderson-Greer, SC"
7390100,45045,B007.00-01-067.00,"13 STRAWBERRY DR, GREENVILLE, SC 29617",29617,SC,34.891157,-82.459540,SFR,1958.0,3.0,1.5,1135.0,0.29,230000.0,2025-07-02,Resale,202.64,24860,"Greenville-Anderson-Greer, SC"
7390127,45045,B004.03-01-024.00,"109 PEMBERTON DR, GREENVILLE, SC 29611",29611,SC,34.884715,-82.479441,SFR,1972.0,3.0,2.0,1562.0,0.742,232237.0,2024-01-02,Resale,148.68,24860,"Greenville-Anderson-Greer, SC"
7390606,45045,0538.01-01-015.00,"202 TERRAMONT DR, GREENVILLE, SC 29615",29615,SC,34.877557,-82.311434,SFR,1978.0,3.0,3.0,2949.0,0.823921,645000.0,2024-06-27,Resale,218.72,24860,"Greenville-Anderson-Greer, SC"
7423660,45045,0263.00-01-072.00,"12 CARTER DR, GREENVILLE, SC 29607",29607,SC,34.822143,-82.348024,SFR,1962.0,3.0,1.0,950.0,0.2539945,235000.0,2025-08-11,Resale,247.37,24860,"Greenville-Anderson-Greer, SC"
7423661,45045,0270.01-01-025.00,"27 PONDEROSA RD, GREENVILLE, SC 29607",29607,SC,34.815615,-82.362249,SFR,1970.0,5.0,3.5,3173.0,0.769,1299607.0,2026-02-27,Resale,409.58,24860,"Greenville-Anderson-Greer, SC"
7481551,45045,0509.06-01-017.00,"2 STERN CT, GREENVILLE, SC 29617",29617,SC,34.904888,-82.495497,MOBILE HOME,2002.0,,1.0,2560.0,0.9699954,336000.0,2025-11-19,New Construction,131.25,24860,"Greenville-Anderson-Greer, SC"
7483478,45045,0618.03-01-039.00,"408 COPPER CT, GREER, SC 29651",29651,SC,35.017884,-82.242826,SFR,2004.0,3.0,2.0,2591.0,1.438,365000.0,2023-10-13,Resale,140.87,24860,"Greenville-Anderson-Greer, SC"
7484328,45045,0539.10-01-027.00,"103 REBEL CT, SIMPSONVILLE, SC 29681",29681,SC,34.810117,-82.253466,SFR,1983.0,3.0,2.0,1246.0,0.2995868,265000.0,2025-10-15,Resale,212.68,24860,"Greenville-Anderson-Greer, SC"
7513167,45045,0548.43-01-041.00,"214 MORELL DR, SIMPSONVILLE, SC 29681",29681,SC,34.785707,-82.227715,SFR,2000.0,3.0,2.5,1918.0,0.2,334500.0,2023-12-12,Resale,174.4,24860,"Greenville-Anderson-Greer, SC"
7534809,45045,0514.08-01-067.00,"111 BEAVER CREEK CT, MARIETTA, SC 29661",29661,SC,35.023342,-82.505831,SFR,1992.0,3.0,2.0,1125.0,0.4239899,235000.0,2024-01-18,Resale,208.89,24860,"Greenville-Anderson-Greer, SC"
7534814,45045,P026.00-03-006.08,"105 E BELVUE RD, TAYLORS, SC 29687",29687,SC,34.907243,-82.361035,SFR,1998.0,3.0,2.0,1232.0,0.3,255000.0,2026-04-23,Resale,206.98,24860,"Greenville-Anderson-Greer, SC"
7535098,45045,0274.01-01-050.00,"234 STONE LAKE DR, GREENVILLE, SC 29609",29609,SC,34.882885,-82.374880,SFR,1963.0,4.0,3.0,3276.0,0.6309917,820000.0,2023-07-31,Resale,250.31,24860,"Greenville-Anderson-Greer, SC"
7536104,45045,T027.03-01-023.00,"102 HICKORY VALLEY WAY, TAYLORS, SC 29687",29687,SC,34.930895,-82.320133,SFR,2005.0,3.0,2.0,1770.0,0.1699954,,2024-11-22,Resale,,24860,"Greenville-Anderson-Greer, SC"
7610891,45045,0548.35-01-033.00,"106 GRAYHAWK WAY, SIMPSONVILLE, SC 29681",29681,SC,34.798568,-82.218859,SFR,1999.0,3.0,2.5,1708.0,0.411,308000.0,2024-04-17,Resale,180.33,24860,"Greenville-Anderson-Greer, SC"
7611906,45045,P038.01-01-025.00,"107 MOUNTAINSIDE WAY, GREENVILLE, SC 29609",29609,SC,34.905447,-82.395187,SFR,1998.0,3.0,3.0,1992.0,,405000.0,2024-12-16,Resale,203.31,24860,"Greenville-Anderson-Greer, SC"
7612021,45045,T009.03-01-027.17,"119 FAIRVIEW PL, GREER, SC 29651",29651,SC,34.947546,-82.272402,SFR,1992.0,3.0,2.0,1537.0,,304000.0,2024-07-22,Resale,197.79,24860,"Greenville-Anderson-Greer, SC"
7693389,45045,0535.08-01-132.00,"138 FAWNBROOK DR, GREER, SC 29650",29650,SC,34.910445,-82.252358,SFR,1996.0,3.0,3.0,1676.0,,300000.0,2025-03-24,Resale,179.0,24860,"Greenville-Anderson-Greer, SC"
7707659,45045,0548.21-01-060.00,"15 CHARIOT LN, SIMPSONVILLE, SC 29681",29681,SC,34.800007,-82.236160,SFR,1995.0,3.0,3.0,2092.0,,425000.0,2025-04-14,Resale,203.15,24860,"Greenville-Anderson-Greer, SC"
7707996,45045,M008.07-01-037.00,"920 GOLDENDALE CT, GREENVILLE, SC 29607",29607,SC,34.777512,-82.326355,SFR,2001.0,3.0,2.5,1462.0,0.033,223000.0,2024-10-08,Resale,152.53,24860,"Greenville-Anderson-Greer, SC"
7793355,45045,0574.21-01-028.00,"122 EAGLESTON LN, SIMPSONVILLE, SC 29680",29680,SC,34.743470,-82.298636,SFR,2002.0,3.0,3.0,1804.0,,326000.0,2024-04-19,Resale,180.71,24860,"Greenville-Anderson-Greer, SC"
7797476,45045,0539.13-01-028.00,"206 S CHANCELOR DR, SIMPSONVILLE, SC 29681",29681,SC,34.817591,-82.257142,SFR,1986.0,3.0,2.5,1914.0,0.279,323000.0,2024-07-03,Resale,168.76,24860,"Greenville-Anderson-Greer, SC"
7816477,45045,0640.09-01-035.00,"25 MIDLAND CT, TAYLORS, SC 29687",29687,SC,34.962385,-82.317499,SFR,1988.0,4.0,3.0,2267.0,,435000.0,2025-05-16,Resale,191.88,24860,"Greenville-Anderson-Greer, SC"
7824196,45045,G008.00-11-008.00,"4 HAYNES ST, GREER, SC 29650",29650,SC,34.933899,-82.237720,SFR,1945.0,2.0,2.0,980.0,0.1987603,260000.0,2024-08-16,Resale,265.31,24860,"Greenville-Anderson-Greer, SC"
7824995,45045,0274.03-01-218.00,"109 LAKE FOREST DR, GREENVILLE, SC 29609",29609,SC,34.878732,-82.373822,SFR,1950.0,3.0,2.0,2350.0,0.35,571500.0,2023-08-09,Resale,243.19,24860,"Greenville-Anderson-Greer, SC"
7825290,45045,0117.00-05-013.00,"101 LEDBETTER ST, GREENVILLE, SC 29611",29611,SC,34.838690,-82.431774,SFR,1945.0,2.0,1.0,1148.0,0.221,200000.0,2025-04-28,Resale,174.22,24860,"Greenville-Anderson-Greer, SC"
7829707,45045,T021.07-01-018.00,"612 DILLS FARM WAY, GREER, SC 29651",29651,SC,34.960309,-82.281346,SFR,2002.0,3.0,3.0,2576.0,0.7440083,540000.0,2023-11-27,Resale,209.63,24860,"Greenville-Anderson-Greer, SC"
7830537,45045,0556.04-01-016.00,"7 LAWRENCE WARD CT, FOUNTAIN INN, SC 29644",29644,SC,34.704482,-82.185990,SFR,1997.0,3.0,2.0,1263.0,0.2,283000.0,2026-04-17,Resale,224.07,24860,"Greenville-Anderson-Greer, SC"
7840086,45045,0538.17-01-057.00,"202 S LADY SLIPPER LN, GREER, SC 29650",29650,SC,34.884313,-82.285121,SFR,1983.0,4.0,2.5,2533.0,0.3,510000.0,2023-11-30,Resale,201.34,24860,"Greenville-Anderson-Greer, SC"
7842031,45045,M004.02-02-091.00,"926 FARGO ST, MAULDIN, SC 29662",29662,SC,34.786030,-82.288910,SFR,1983.0,3.0,2.0,1303.0,0.3787879,205000.0,2025-07-08,Resale,157.33,24860,"Greenville-Anderson-Greer, SC"
7844544,45045,0585.07-01-014.00,"5 HIDDEN POND CT, SIMPSONVILLE, SC 29680",29680,SC,34.689510,-82.327240,MOBILE HOME,1996.0,,1.0,1976.0,,160000.0,2025-07-24,Resale,80.97,24860,"Greenville-Anderson-Greer, SC"
7844943,45045,0547.08-01-016.00,"5 BROOKFORD CT, GREENVILLE, SC 29615",29615,SC,34.829607,-82.273511,SFR,1993.0,3.0,3.0,1687.0,,323500.0,2024-04-19,Resale,191.76,24860,"Greenville-Anderson-Greer, SC"
7846353,45045,0114.00-08-015.00,"106 3RD ST, GREENVILLE, SC 29611",29611,SC,34.836109,-82.425212,SFR,1940.0,2.0,1.0,769.0,0.117011,75950.0,2023-12-30,Resale,98.76,24860,"Greenville-Anderson-Greer, SC"
7846553,45045,0645.07-01-006.01,"3 HIGH ROCK RIDGE DR, LANDRUM, SC 29356",29356,SC,35.140384,-82.318900,SFR,1996.0,3.0,3.0,2931.0,2.9,940000.0,2025-06-23,Resale,320.71,24860,"Greenville-Anderson-Greer, SC"
7851323,45045,B014.00-01-001.12,"225 EASTBOURNE RD, GREENVILLE, SC 29611",29611,SC,34.862858,-82.470083,SFR,1978.0,3.0,2.0,1841.0,0.632,376000.0,2024-02-21,Resale,204.24,24860,"Greenville-Anderson-Greer, SC"
7856451,45045,0525.06-01-097.00,"6 TERRAPIN TRL, TAYLORS, SC 29687",29687,SC,34.934495,-82.344060,SFR,2009.0,5.0,6.0,4956.0,0.3781451,975000.0,2025-07-14,Resale,196.73,24860,"Greenville-Anderson-Greer, SC"
7879772,45045,0115.00-07-001.00,"10 4TH AVE, GREENVILLE, SC 29611",29611,SC,34.836234,-82.432492,SFR,1956.0,3.0,1.0,1860.0,0.2277319,145000.0,2023-05-30,Resale,77.96,24860,"Greenville-Anderson-Greer, SC"
7880302,45045,0542.31-01-006.00,"134 FUDORA CIR, SIMPSONVILLE, SC 29681",29681,SC,34.798325,-82.255832,SFR,2005.0,2.0,2.0,1518.0,,385000.0,2025-04-21,Resale,253.62,24860,"Greenville-Anderson-Greer, SC"
7881257,45045,G018.01-01-021.00,"86 HUNTRESS DR, GREER, SC 29651",29651,SC,34.957510,-82.231305,SFR,2000.0,3.0,2.0,1245.0,0.1,,2024-01-03,Resale,,24860,"Greenville-Anderson-Greer, SC"
7891695,45045,0546.06-01-011.00,"111 BRAXTON PL, MAULDIN, SC 29662",29662,SC,34.795867,-82.286993,SFR,1999.0,3.0,2.0,1856.0,,260000.0,2025-10-27,Resale,140.09,24860,"Greenville-Anderson-Greer, SC"
7892699,45045,0332.01-01-063.00,"117 TWO GAIT LN, SIMPSONVILLE, SC 29680",29680,SC,34.708137,-82.263497,SFR,1996.0,3.0,2.0,1891.0,0.315,,2026-04-07,Resale,,24860,"Greenville-Anderson-Greer, SC"
7895357,45045,0574.08-01-077.00,"418 SELLWOOD CIR, SIMPSONVILLE, SC 29680",29680,SC,34.729853,-82.273692,SFR,1975.0,3.0,1.5,1688.0,0.351,270000.0,2024-04-10,Resale,159.95,24860,"Greenville-Anderson-Greer, SC"
7896194,45045,0538.08-01-012.00,"229 ENOREE CIR, GREER, SC 29650",29650,SC,34.907575,-82.282099,SFR,1983.0,4.0,2.0,1288.0,0.4589991,250000.0,2023-11-20,Resale,194.1,24860,"Greenville-Anderson-Greer, SC"
7898476,45045,0548.42-01-015.00,"628 HEATHERCREST CT, SIMPSONVILLE, SC 29681",29681,SC,34.787607,-82.234213,SFR,2002.0,4.0,3.0,2818.0,0.424,615000.0,2025-02-21,Resale,218.24,24860,"Greenville-Anderson-Greer, SC"
7898658,45045,0550.21-01-108.00,"205 WINDING RIVER LN, SIMPSONVILLE, SC 29681",29681,SC,34.787566,-82.175776,SFR,2006.0,4.0,3.0,4489.0,0.2839991,550000.0,2024-10-28,Resale,122.52,24860,"Greenville-Anderson-Greer, SC"
7913976,45045,0675.02-01-008.00,"142 COOL RIVER DR, MARIETTA, SC 29661",29661,SC,35.123672,-82.540174,SFR,1960.0,2.0,1.0,2011.0,2.23,370000.0,2025-09-12,Resale,183.99,24860,"Greenville-Anderson-Greer, SC"
7915678,45045,T034.01-10-104.00,"614 HEATHWOOD DR, TAYLORS, SC 29687",29687,SC,34.905552,-82.297047,SFR,1970.0,3.0,2.0,1379.0,0.344,290000.0,2026-05-06,Resale,210.3,24860,"Greenville-Anderson-Greer, SC"
7921157,45045,0197.00-04-011.00,"121 MACO ST, GREENVILLE, SC 29607",29607,SC,34.844645,-82.375505,SFR,1965.0,2.0,1.0,952.0,0.2899908,,2024-07-01,Resale,,24860,"Greenville-Anderson-Greer, SC"
7922695,45045,0574.15-01-052.00,"109 ASHDOWN DR, SIMPSONVILLE, SC 29680",29680,SC,34.716680,-82.274341,SFR,1980.0,3.0,1.5,1173.0,0.306,235000.0,2024-10-10,Resale,200.34,24860,"Greenville-Anderson-Greer, SC"
7922874,45045,0373.00-05-008.19,"34 UNEEDA DR, GREENVILLE, SC 29605",29605,SC,34.783821,-82.392222,SFR,1999.0,3.0,2.0,1298.0,0.2,129703.0,2024-04-08,Resale,99.93,24860,"Greenville-Anderson-Greer, SC"
7925975,45045,0559.07-01-218.00,"401 FAIRDALE DR, SIMPSONVILLE, SC 29681",29681,SC,34.775279,-82.220964,SFR,1993.0,3.0,2.0,1298.0,0.206,,2024-06-27,Resale,,24860,"Greenville-Anderson-Greer, SC"
7926786,45045,0641.09-01-043.00,"15 KING EIDER WAY, TAYLORS, SC 29687",29687,SC,35.017654,-82.323761,SFR,2001.0,4.0,3.0,3400.0,0.724,585000.0,2024-02-20,Resale,172.06,24860,"Greenville-Anderson-Greer, SC"
7926846,45045,0105.00-03-002.00,"19 HAWTHORNE LN, GREENVILLE, SC 29605",29605,SC,34.824258,-82.409667,SFR,1947.0,2.0,1.0,1012.0,0.182989,335000.0,2024-05-10,Resale,331.03,24860,"Greenville-Anderson-Greer, SC"
7926890,45045,0547.08-01-023.00,"4 BROOKFORD CT, GREENVILLE, SC 29615",29615,SC,34.829503,-82.272803,SFR,1992.0,3.0,3.0,1972.0,,414000.0,2025-07-10,Resale,209.94,24860,"Greenville-Anderson-Greer, SC"
7926895,45045,0542.15-01-049.00,"302 WOODINGTON DR, GREENVILLE, SC 29607",29607,SC,34.797747,-82.260864,SFR,1997.0,3.0,3.0,2010.0,,356000.0,2023-05-19,Resale,177.11,24860,"Greenville-Anderson-Greer, SC"
7926968,45045,0497.00-03-013.00,"114 TUBBS MOUNTAIN RD, TRAVELERS REST, SC 29690",29690,SC,34.974089,-82.435018,SFR,1950.0,1.0,1.0,385.0,1.0,155000.0,2024-03-27,Resale,402.6,24860,"Greenville-Anderson-Greer, SC"
7931471,45045,0618.08-01-005.00,"600 NICHOLE PL, GREER, SC 29651",29651,SC,35.003968,-82.234644,SFR,2006.0,3.0,2.5,1995.0,0.481,325000.0,2023-11-07,Resale,162.91,24860,"Greenville-Anderson-Greer, SC"
7933165,45045,0413.02-01-042.00,"128 BONNIE WOODS DR, GREENVILLE, SC 29605",29605,SC,34.750628,-82.348359,SFR,1998.0,3.0,2.5,1749.0,0.361,280000.0,2023-06-14,Resale,160.09,24860,"Greenville-Anderson-Greer, SC"
7933296,45045,0296.00-01-002.03,"717 HIGHWAY 14, SIMPSONVILLE, SC 29681",29681,SC,34.768838,-82.258682,SFR,2002.0,4.0,4.0,5480.0,1.03,985000.0,2023-08-07,Resale,179.74,24860,"Greenville-Anderson-Greer, SC"
7937176,45045,0399.00-01-029.00,"12 FARLEY AVE, GREENVILLE, SC 29605",29605,SC,34.763099,-82.383139,SFR,1955.0,2.0,1.5,1142.0,0.254,220000.0,2024-01-05,Resale,192.64,24860,"Greenville-Anderson-Greer, SC"
7946639,45045,0111.00-15-015.00,"21 8TH ST, GREENVILLE, SC 29611",29611,SC,34.833787,-82.427159,SFR,1955.0,2.0,1.0,1056.0,0.2130854,100000.0,2023-06-27,Resale,94.7,24860,"Greenville-Anderson-Greer, SC"
7960803,45045,0574.24-01-025.00,"208 GROTON CT, SIMPSONVILLE, SC 29680",29680,SC,34.711796,-82.300271,SFR,2001.0,3.0,2.5,2336.0,0.286,329000.0,2024-05-20,Resale,140.84,24860,"Greenville-Anderson-Greer, SC"
7968813,45045,0651.02-01-001.02,"9045 N TIGERVILLE RD, TRAVELERS REST, SC 29690",29690,SC,35.103398,-82.374799,SFR,1988.0,3.0,2.0,1232.0,6.5,425000.0,2024-09-13,Resale,344.97,24860,"Greenville-Anderson-Greer, SC"
7971692,45045,0311.00-03-038.00,"306 TOLLGATE RD, SIMPSONVILLE, SC 29681",29681,SC,34.735894,-82.249429,SFR,2001.0,3.0,2.0,1527.0,0.2789945,,2025-04-29,Resale,,24860,"Greenville-Anderson-Greer, SC"
7971694,45045,0507.03-01-017.00,"103 KONNAROCK CIR, GREENVILLE, SC 29617",29617,SC,34.924703,-82.465453,SFR,1972.0,3.0,2.0,1876.0,0.3443526,331000.0,2023-06-08,Resale,176.44,24860,"Greenville-Anderson-Greer, SC"
7971840,45045,0575.11-01-135.00,"516 WALKINGSTICK WAY, SIMPSONVILLE, SC 29680",29680,SC,34.702987,-82.308392,SFR,1999.0,3.0,2.0,2357.0,0.45,316000.0,2025-01-31,Resale,134.07,24860,"Greenville-Anderson-Greer, SC"
7972365,45045,0506.01-01-080.00,"103 MILL ST, TRAVELERS REST, SC 29690",29690,SC,34.978859,-82.465822,SFR,1966.0,2.0,1.0,944.0,0.3992195,,2024-01-03,Resale,,24860,"Greenville-Anderson-Greer, SC"
7972481,45045,B004.01-01-051.00,"23 SHAMROCK CIR, GREENVILLE, SC 29611",29611,SC,34.891624,-82.472105,SFR,1970.0,3.0,2.0,1400.0,0.3760101,225000.0,2024-05-31,Resale,160.71,24860,"Greenville-Anderson-Greer, SC"
7975309,45045,0525.06-01-160.00,"418 ROBERTS RD, TAYLORS, SC 29687",29687,SC,34.930187,-82.339877,SFR,2007.0,3.0,2.0,2382.0,0.188,422500.0,2026-04-23,Resale,177.37,24860,"Greenville-Anderson-Greer, SC"
7975664,45045,0548.27-01-028.00,"2 SUMMER GLEN DR, SIMPSONVILLE, SC 29681",29681,SC,34.781536,-82.235490,SFR,1998.0,3.0,3.0,1870.0,,320000.0,2025-01-30,Resale,171.12,24860,"Greenville-Anderson-Greer, SC"
7976581,45045,0541.07-03-051.00,"231 MCKENNA CIR, GREENVILLE, SC 29615",29615,SC,34.877228,-82.314880,SFR,2003.0,3.0,2.0,1296.0,,215000.0,2025-05-12,Resale,165.9,24860,"Greenville-Anderson-Greer, SC"
7976703,45045,0192.00-01-013.00,"501 OVERBROOK RD, GREENVILLE, SC 29607",29607,SC,34.858626,-82.375257,SFR,1961.0,3.0,2.0,1260.0,0.2690083,552500.0,2025-05-06,Resale,438.49,24860,"Greenville-Anderson-Greer, SC"
125144,45059,326-00-00-003,"139 COURTNEY RD, LAURENS, SC 29360",29360,SC,34.487129,-82.058053,SFR,,,,,,140000.0,2025-04-16,Resale,,24860,"Greenville-Anderson-Greer, SC"
212911,45059,074-00-00-077,"110 WOODFORD PLACE CT, GRAY COURT, SC 29645",29645,SC,34.595580,-82.187644,MOBILE HOME,,,,,,229000.0,2026-01-19,Resale,,24860,"Greenville-Anderson-Greer, SC"
332675,45059,901-08-03-001,"701 E FLORIDA ST, CLINTON, SC 29325",29325,SC,34.472976,-81.870387,SFR,,,,,,,2025-09-05,Resale,,24860,"Greenville-Anderson-Greer, SC"
3265062,45059,903-04-04-057,"309 LAURENS ST, JOANNA, SC 29351",29351,SC,34.407742,-81.815668,SFR,,,,,0.312,75000.0,2025-09-26,Resale,,24860,"Greenville-Anderson-Greer, SC"
3483138,45059,441-00-00-048,"556 VERN CORA RD, LAURENS, SC 29360",29360,SC,34.547685,-81.989043,RESIDENTIAL - VACANT LAND,,,,,2.12,45000.0,2026-01-09,Resale,,24860,"Greenville-Anderson-Greer, SC"
3483139,45059,032-00-00-001,"103 MCKITTRICK BRIDGE ROAD EXT, FOUNTAIN INN, SC 29644",29644,SC,34.595741,-82.227937,SFR,,,,,4.59,420000.0,2023-09-15,Resale,,24860,"Greenville-Anderson-Greer, SC"
4145428,45059,906-05-08-046,"118 OAKLAND HTS, LAURENS, SC 29360",29360,SC,34.507723,-82.030092,SFR,,,,,,30000.0,2024-07-03,Resale,,24860,"Greenville-Anderson-Greer, SC"
4692710,45059,277-05-01-009,"197 WATERLOO SHORES RD, WATERLOO, SC 29384",29384,SC,34.349687,-82.097040,SFR,,,,,1.5,499000.0,2025-04-24,Resale,,24860,"Greenville-Anderson-Greer, SC"
5037316,45059,906-05-01-052,"116 COTTAGE CT, LAURENS, SC 29360",29360,SC,34.495143,-82.037300,SFR,,,,,,249500.0,2024-01-10,Resale,,24860,"Greenville-Anderson-Greer, SC"
7503238,45059,906-13-17-004,"310 CHESTNUT ST, LAURENS, SC 29360",29360,SC,34.496045,-82.018672,SFR,,,,,,55000.0,2025-04-01,Resale,,24860,"Greenville-Anderson-Greer, SC"
7652797,45059,052-00-00-026,"198 WILDWOOD FARMS RD, GRAY COURT, SC 29645",29645,SC,34.578498,-82.210915,MOBILE HOME,,,,,9.04,265000.0,2023-08-04,Resale,,24860,"Greenville-Anderson-Greer, SC"
